station_id,timestamp,temp,pressure,humidity
AWS_001,2020-01-07 20:30:00,3.82,1002.52,80.9
AWS_001,2020-01-07 20:40:00,3.59,1002.49,81.4
AWS_001,2020-01-07 20:50:00,3.3,1002.39,82.0
AWS_001,2020-01-07 21:00:00,3.11,1002.3,82.8
AWS_001,2020-01-07 21:10:00,3.06,1002.13,83.2
AWS_001,2020-01-07 21:20:00,3.06,1002.11,83.3
AWS_001,2020-01-07 21:30:00,3.06,1002.17,83.2
AWS_001,2020-01-07 21:40:00,2.86,1002.0,83.9
AWS_001,2020-01-07 21:50:00,2.54,1001.73,84.9
AWS_001,2020-01-07 22:00:00,2.17,1001.64,86.4
AWS_001,2020-01-07 22:10:00,2.03,1001.73,86.8
AWS_001,2020-01-07 22:20:00,1.74,1001.82,88.1
AWS_001,2020-01-07 22:30:00,1.66,1001.65,89.0
AWS_001,2020-01-07 22:40:00,1.63,1001.49,89.0
AWS_001,2020-01-07 22:50:00,1.68,1001.39,89.0
AWS_001,2020-01-07 23:00:00,1.71,1001.24,88.8
AWS_001,2020-01-07 23:10:00,1.47,1001.08,88.8
AWS_001,2020-01-07 23:20:00,1.48,1001.1,90.2
AWS_001,2020-01-07 23:30:00,1.79,1001.16,89.1
AWS_001,2020-01-07 23:40:00,1.84,1001.24,89.0
AWS_001,2020-01-07 23:50:00,1.74,1001.26,89.2
AWS_001,2020-01-08 00:00:00,1.58,1000.97,89.4
AWS_001,2020-01-08 00:10:00,1.36,1000.74,90.3
AWS_001,2020-01-08 00:20:00,1.28,1000.6,90.9
AWS_001,2020-01-08 00:30:00,1.23,1000.5,90.8
AWS_001,2020-01-08 00:40:00,1.05,1000.5,91.2
AWS_001,2020-01-08 00:50:00,1.3,1000.45,91.5
AWS_001,2020-01-08 01:00:00,1.6,1000.49,90.4
AWS_001,2020-01-08 01:10:00,1.99,1000.49,89.1
AWS_001,2020-01-08 01:20:00,2.05,1000.41,88.1
AWS_001,2020-01-08 01:30:00,2.05,1000.44,88.3
AWS_001,2020-01-08 01:40:00,2.23,1000.4,88.1
AWS_001,2020-01-08 01:50:00,2.43,1000.26,87.4
AWS_001,2020-01-08 02:00:00,2.69,1000.34,86.6
AWS_001,2020-01-08 02:10:00,3.1,1000.22,84.8
AWS_001,2020-01-08 02:20:00,3.36,1000.16,83.5
AWS_001,2020-01-08 02:30:00,3.63,1000.14,82.1
AWS_001,2020-01-08 02:40:00,3.7,1000.14,81.7
AWS_001,2020-01-08 02:50:00,3.68,1000.01,81.5
AWS_001,2020-01-08 03:00:00,3.57,999.89,82.1
AWS_001,2020-01-08 03:10:00,3.73,999.77,81.4
AWS_001,2020-01-08 03:20:00,4.02,999.83,80.5
AWS_001,2020-01-08 03:30:00,4.36,999.67,78.7
AWS_001,2020-01-08 03:40:00,4.12,999.55,79.5
AWS_001,2020-01-08 03:50:00,4.13,999.36,79.8
AWS_001,2020-01-08 04:00:00,4.36,999.1,78.7
AWS_001,2020-01-08 04:10:00,4.68,998.94,76.4
AWS_001,2020-01-08 04:20:00,4.6,998.91,76.4
AWS_001,2020-01-08 04:30:00,4.32,998.63,77.2
AWS_001,2020-01-08 04:40:00,4.09,998.66,78.4
AWS_001,2020-01-08 04:50:00,4.0,998.62,79.3
AWS_001,2020-01-08 05:00:00,4.12,998.52,78.5
AWS_001,2020-01-08 05:10:00,4.47,998.45,76.2
AWS_001,2020-01-08 05:20:00,4.61,998.51,75.4
AWS_001,2020-01-08 05:30:00,4.79,998.67,74.0
AWS_001,2020-01-08 05:40:00,5.02,998.54,72.4
AWS_001,2020-01-08 05:50:00,5.16,998.44,71.2
AWS_001,2020-01-08 06:00:00,5.4,998.35,69.43
AWS_001,2020-01-08 06:10:00,5.52,998.36,68.53
AWS_001,2020-01-08 06:20:00,5.63,998.26,67.78
AWS_001,2020-01-08 06:30:00,5.66,998.15,67.45
AWS_001,2020-01-08 06:40:00,5.61,997.98,68.53
AWS_001,2020-01-08 06:50:00,5.33,997.79,70.7
AWS_001,2020-01-08 07:00:00,5.12,997.78,72.6
AWS_001,2020-01-08 07:10:00,5.12,997.95,72.8
AWS_001,2020-01-08 07:20:00,5.14,998.07,72.9
AWS_001,2020-01-08 07:30:00,5.09,998.1,73.3
AWS_001,2020-01-08 07:40:00,5.22,998.41,72.2
AWS_001,2020-01-08 07:50:00,5.26,998.7,72.1
AWS_001,2020-01-08 08:00:00,5.27,999.02,72.2
AWS_001,2020-01-08 08:10:00,5.31,999.26,72.7
AWS_001,2020-01-08 08:20:00,5.32,999.45,72.6
AWS_001,2020-01-08 08:30:00,5.26,999.27,73.7
AWS_001,2020-01-08 08:40:00,5.24,999.17,74.2
AWS_001,2020-01-08 08:50:00,5.5,999.07,72.8
AWS_001,2020-01-08 09:00:00,5.49,999.02,74.3
AWS_001,2020-01-08 09:10:00,4.9,998.98,79.2
AWS_001,2020-01-08 09:20:00,4.37,998.94,83.9
AWS_001,2020-01-08 09:30:00,4.17,998.85,86.2
AWS_001,2020-01-08 09:40:00,4.13,998.78,86.9
AWS_001,2020-01-08 09:50:00,4.15,998.72,86.7
AWS_001,2020-01-08 10:00:00,4.27,998.74,85.9
AWS_001,2020-01-08 10:10:00,4.39,998.73,84.6
AWS_001,2020-01-08 10:20:00,4.33,998.87,85.9
AWS_001,2020-01-08 10:30:00,4.17,998.93,88.0
AWS_001,2020-01-08 10:40:00,4.08,998.79,89.3
AWS_001,2020-01-08 10:50:00,4.12,998.79,89.2
AWS_001,2020-01-08 11:00:00,4.12,998.89,89.0
AWS_001,2020-01-08 11:10:00,4.14,998.91,89.2
AWS_001,2020-01-08 11:20:00,4.24,998.93,88.8
AWS_001,2020-01-08 11:30:00,4.11,998.67,89.7
AWS_001,2020-01-08 11:40:00,4.2,998.58,90.1
AWS_001,2020-01-08 11:50:00,4.2,998.56,90.4
AWS_001,2020-01-08 12:00:00,4.22,998.7,90.6
AWS_001,2020-01-08 12:10:00,4.33,998.78,91.0
AWS_001,2020-01-08 12:20:00,4.49,998.76,91.6
AWS_001,2020-01-08 12:30:00,4.5,998.82,92.1
AWS_001,2020-01-08 12:40:00,4.48,998.89,92.7
AWS_001,2020-01-08 12:50:00,4.42,998.76,93.3
AWS_001,2020-01-08 13:00:00,4.44,998.58,94.1
AWS_001,2020-01-08 13:10:00,4.59,998.5,94.6
AWS_001,2020-01-08 13:20:00,4.7,998.37,94.6
AWS_001,2020-01-08 13:30:00,4.78,998.25,94.5
AWS_001,2020-01-08 13:40:00,4.88,998.05,94.3
AWS_001,2020-01-08 13:50:00,5.07,998.11,93.5
AWS_001,2020-01-08 14:00:00,5.15,998.11,92.5
AWS_001,2020-01-08 14:10:00,5.28,997.97,91.9
AWS_001,2020-01-08 14:20:00,5.44,997.76,91.2
AWS_001,2020-01-08 14:30:00,5.51,997.84,90.6
AWS_001,2020-01-08 14:40:00,5.57,997.89,90.9
AWS_001,2020-01-08 14:50:00,5.7,997.73,89.8
AWS_001,2020-01-08 15:00:00,5.92,997.73,88.5
AWS_001,2020-01-08 15:10:00,6.18,997.66,86.6
AWS_001,2020-01-08 15:20:00,6.43,997.61,85.0
AWS_001,2020-01-08 15:30:00,6.48,997.77,84.7
AWS_001,2020-01-08 15:40:00,6.43,997.95,85.6
AWS_001,2020-01-08 15:50:00,6.34,998.04,86.0
AWS_001,2020-01-08 16:00:00,6.16,998.22,86.5
AWS_001,2020-01-08 16:10:00,6.22,998.34,86.2
AWS_001,2020-01-08 16:20:00,6.07,998.31,87.8
AWS_001,2020-01-08 16:30:00,6.06,998.31,88.5
AWS_001,2020-01-08 16:40:00,6.05,998.35,87.3
AWS_001,2020-01-08 16:50:00,6.01,998.54,86.8
AWS_001,2020-01-08 17:00:00,6.03,998.48,86.6
AWS_001,2020-01-08 17:10:00,6.01,998.61,87.1
AWS_001,2020-01-08 17:20:00,6.01,998.6,87.4
AWS_001,2020-01-08 17:30:00,5.98,998.6,87.7
AWS_001,2020-01-08 17:40:00,5.95,998.6,87.6
AWS_001,2020-01-08 17:50:00,5.86,998.63,87.2
AWS_001,2020-01-08 18:00:00,5.91,998.69,87.2
AWS_001,2020-01-08 18:10:00,5.88,998.69,87.0
AWS_001,2020-01-08 18:20:00,5.83,998.6,87.6
AWS_001,2020-01-08 18:30:00,5.88,998.59,87.3
AWS_001,2020-01-08 18:40:00,5.79,998.57,87.3
AWS_001,2020-01-08 18:50:00,5.76,998.58,87.5
AWS_001,2020-01-08 19:00:00,5.96,998.66,87.3
AWS_001,2020-01-08 19:10:00,5.99,998.77,86.7
AWS_001,2020-01-08 19:20:00,6.03,998.95,86.6
AWS_001,2020-01-08 19:30:00,6.0,998.92,86.4
AWS_001,2020-01-08 19:40:00,5.97,998.84,86.9
AWS_001,2020-01-08 19:50:00,6.03,998.92,86.8
AWS_001,2020-01-08 20:00:00,5.93,998.98,86.9
AWS_001,2020-01-08 20:10:00,5.94,998.88,87.1
AWS_001,2020-01-08 20:20:00,5.92,998.9,86.7
AWS_001,2020-01-08 20:30:00,5.76,998.95,87.1
AWS_001,2020-01-08 20:40:00,5.77,998.94,87.5
AWS_001,2020-01-08 20:50:00,5.83,998.91,87.3
AWS_001,2020-01-08 21:00:00,5.8,998.87,87.3
AWS_001,2020-01-08 21:10:00,5.81,998.84,87.3
AWS_001,2020-01-08 21:20:00,5.79,998.76,87.5
AWS_001,2020-01-08 21:30:00,5.8,998.73,87.9
AWS_001,2020-01-08 21:40:00,5.78,998.63,87.6
AWS_001,2020-01-08 21:50:00,5.68,998.5,88.1
AWS_001,2020-01-08 22:00:00,5.6,998.5,88.5
AWS_001,2020-01-08 22:10:00,5.61,998.65,88.4
AWS_001,2020-01-08 22:20:00,5.6,998.52,88.7
AWS_001,2020-01-08 22:30:00,5.54,998.45,88.9
AWS_001,2020-01-08 22:40:00,5.54,998.6,89.2
AWS_001,2020-01-08 22:50:00,5.47,998.6,89.9
AWS_001,2020-01-08 23:00:00,5.47,998.62,90.2
AWS_001,2020-01-08 23:10:00,5.45,998.77,90.4
AWS_001,2020-01-08 23:20:00,5.37,998.6,91.1
AWS_001,2020-01-08 23:30:00,5.29,998.65,91.9
AWS_001,2020-01-08 23:40:00,5.27,998.65,92.3
AWS_001,2020-01-08 23:50:00,5.27,998.53,92.5
AWS_001,2020-01-09 00:00:00,5.27,998.55,92.9
AWS_001,2020-01-09 00:10:00,5.21,998.46,93.3
AWS_001,2020-01-09 00:20:00,5.19,998.42,93.7
AWS_001,2020-01-09 00:30:00,5.13,998.3,94.2
AWS_001,2020-01-09 00:40:00,5.07,998.25,94.7
AWS_001,2020-01-09 00:50:00,5.07,998.19,95.1
AWS_001,2020-01-09 01:00:00,5.01,998.09,95.4
AWS_001,2020-01-09 01:10:00,5.07,998.09,95.7
AWS_001,2020-01-09 01:20:00,5.07,998.06,95.8
AWS_001,2020-01-09 01:30:00,5.08,998.03,96.0
AWS_001,2020-01-09 01:40:00,5.12,998.03,96.1
AWS_001,2020-01-09 01:50:00,5.11,997.93,96.1
AWS_001,2020-01-09 02:00:00,5.07,997.89,96.3
AWS_001,2020-01-09 02:10:00,5.13,997.75,96.4
AWS_001,2020-01-09 02:20:00,5.14,997.73,96.5
AWS_001,2020-01-09 02:30:00,5.14,997.57,96.6
AWS_001,2020-01-09 02:40:00,5.19,997.54,96.6
AWS_001,2020-01-09 02:50:00,5.2,997.46,96.7
AWS_001,2020-01-09 03:00:00,5.2,997.48,96.7
AWS_001,2020-01-09 03:10:00,5.22,997.43,96.7
AWS_001,2020-01-09 03:20:00,5.3,997.33,96.7
AWS_001,2020-01-09 03:30:00,5.28,997.25,96.6
AWS_001,2020-01-09 03:40:00,5.27,997.17,96.6
AWS_001,2020-01-09 03:50:00,5.28,997.04,96.6
AWS_001,2020-01-09 04:00:00,5.21,996.93,96.5
AWS_001,2020-01-09 04:10:00,5.25,996.8,96.7
AWS_001,2020-01-09 04:20:00,5.25,996.57,96.6
AWS_001,2020-01-09 04:30:00,5.22,996.53,96.7
AWS_001,2020-01-09 04:40:00,5.27,996.46,96.8
AWS_001,2020-01-09 04:50:00,5.23,996.26,96.8
AWS_001,2020-01-09 05:00:00,5.22,996.06,96.9
AWS_001,2020-01-09 05:10:00,5.21,995.92,96.9
AWS_001,2020-01-09 05:20:00,5.25,995.87,97.0
AWS_001,2020-01-09 05:30:00,5.27,995.8,97.0
AWS_001,2020-01-09 05:40:00,5.36,995.68,97.2
AWS_001,2020-01-09 05:50:00,5.45,995.54,97.2
AWS_001,2020-01-09 06:00:00,5.47,995.37,97.1
AWS_001,2020-01-09 06:10:00,5.49,995.17,97.0
AWS_001,2020-01-09 06:20:00,5.47,994.95,97.0
AWS_001,2020-01-09 06:30:00,5.51,994.88,97.1
AWS_001,2020-01-09 06:40:00,5.62,994.88,97.0
AWS_001,2020-01-09 06:50:00,5.62,994.71,96.7
AWS_001,2020-01-09 07:00:00,5.56,994.53,96.6
AWS_001,2020-01-09 07:10:00,5.55,994.43,96.6
AWS_001,2020-01-09 07:20:00,5.44,994.35,96.5
AWS_001,2020-01-09 07:30:00,5.46,994.19,96.6
AWS_001,2020-01-09 07:40:00,5.54,994.09,96.6
AWS_001,2020-01-09 07:50:00,5.57,993.9,96.5
AWS_001,2020-01-09 08:00:00,5.63,993.88,96.5
AWS_001,2020-01-09 08:10:00,5.59,993.74,96.3
AWS_001,2020-01-09 08:20:00,5.57,993.68,96.4
AWS_001,2020-01-09 08:30:00,5.75,993.59,96.6
AWS_001,2020-01-09 08:40:00,5.85,993.44,96.5
AWS_001,2020-01-09 08:50:00,5.85,993.44,96.2
AWS_001,2020-01-09 09:00:00,5.71,993.42,96.2
AWS_001,2020-01-09 09:10:00,5.84,993.41,96.5
AWS_001,2020-01-09 09:20:00,6.01,993.32,96.6
AWS_001,2020-01-09 09:30:00,6.16,993.29,96.4
AWS_001,2020-01-09 09:40:00,6.21,993.19,96.1
AWS_001,2020-01-09 09:50:00,6.25,993.14,95.9
AWS_001,2020-01-09 10:00:00,6.48,993.06,95.7
AWS_001,2020-01-09 10:10:00,6.62,992.9,94.7
AWS_001,2020-01-09 10:20:00,6.74,992.77,93.9
AWS_001,2020-01-09 10:30:00,6.69,992.63,93.9
AWS_001,2020-01-09 10:40:00,6.72,992.51,94.2
AWS_001,2020-01-09 10:50:00,6.8,992.44,94.0
AWS_001,2020-01-09 11:00:00,6.85,992.34,94.1
AWS_001,2020-01-09 11:10:00,6.88,992.15,94.1
AWS_001,2020-01-09 11:20:00,6.94,992.02,94.3
AWS_001,2020-01-09 11:30:00,7.02,991.84,94.5
AWS_001,2020-01-09 11:40:00,7.15,991.71,94.1
AWS_001,2020-01-09 11:50:00,7.3,991.59,93.5
AWS_001,2020-01-09 12:00:00,7.42,991.53,93.0
AWS_001,2020-01-09 12:10:00,7.48,991.33,92.7
AWS_001,2020-01-09 12:20:00,7.6,991.16,92.4
AWS_001,2020-01-09 12:30:00,7.71,990.9,92.0
AWS_001,2020-01-09 12:40:00,7.74,990.67,92.1
AWS_001,2020-01-09 12:50:00,7.8,990.48,92.3
AWS_001,2020-01-09 13:00:00,7.86,990.21,92.3
AWS_001,2020-01-09 13:10:00,7.85,990.02,92.5
AWS_001,2020-01-09 13:20:00,7.96,989.98,92.5
AWS_001,2020-01-09 13:30:00,8.14,989.92,92.1
AWS_001,2020-01-09 13:40:00,8.37,989.79,91.8
AWS_001,2020-01-09 13:50:00,8.89,989.55,90.8
AWS_001,2020-01-09 14:00:00,9.57,989.36,88.9
AWS_001,2020-01-09 14:10:00,9.89,989.21,87.7
AWS_001,2020-01-09 14:20:00,10.07,989.23,86.7
AWS_001,2020-01-09 14:30:00,10.17,989.24,86.2
AWS_001,2020-01-09 14:40:00,10.23,989.18,85.7
AWS_001,2020-01-09 14:50:00,10.27,989.17,85.4
AWS_001,2020-01-09 15:00:00,10.28,989.12,84.9
AWS_001,2020-01-09 15:10:00,10.18,988.98,85.1
AWS_001,2020-01-09 15:20:00,10.25,988.97,84.7
AWS_001,2020-01-09 15:30:00,10.23,989.0,84.8
AWS_001,2020-01-09 15:40:00,10.21,989.01,84.9
AWS_001,2020-01-09 15:50:00,10.22,988.99,84.6
AWS_001,2020-01-09 16:00:00,10.25,988.95,84.2
AWS_001,2020-01-09 16:10:00,10.21,988.96,84.3
AWS_001,2020-01-09 16:20:00,10.14,988.93,84.5
AWS_001,2020-01-09 16:30:00,10.09,988.81,84.6
AWS_001,2020-01-09 16:40:00,10.08,988.76,84.5
AWS_001,2020-01-09 16:50:00,10.06,988.7,84.7
AWS_001,2020-01-09 17:00:00,10.06,988.63,84.8
AWS_001,2020-01-09 17:10:00,10.01,988.58,84.8
AWS_001,2020-01-09 17:20:00,9.82,988.51,85.6
AWS_001,2020-01-09 17:30:00,9.77,988.5,85.8
AWS_001,2020-01-09 17:40:00,9.72,988.47,85.7
AWS_001,2020-01-09 17:50:00,9.68,988.38,85.7
AWS_001,2020-01-09 18:00:00,9.68,988.39,85.9
AWS_001,2020-01-09 18:10:00,9.66,988.3,86.0
AWS_001,2020-01-09 18:20:00,9.72,988.29,86.2
AWS_001,2020-01-09 18:30:00,9.73,988.27,86.2
AWS_001,2020-01-09 18:40:00,9.74,988.22,86.2
AWS_001,2020-01-09 18:50:00,9.72,988.07,86.2
AWS_001,2020-01-09 19:00:00,9.68,988.0,86.6
AWS_001,2020-01-09 19:10:00,9.67,988.09,86.9
AWS_001,2020-01-09 19:20:00,9.65,988.02,87.1
AWS_001,2020-01-09 19:30:00,9.56,987.95,87.8
AWS_001,2020-01-09 19:40:00,9.45,987.93,88.7
AWS_001,2020-01-09 19:50:00,9.4,987.9,89.4
AWS_001,2020-01-09 20:00:00,9.32,987.84,90.1
AWS_001,2020-01-09 20:10:00,9.24,987.75,91.0
AWS_001,2020-01-09 20:20:00,9.27,987.63,90.9
AWS_001,2020-01-09 20:30:00,9.28,987.62,91.0
AWS_001,2020-01-09 20:40:00,9.34,987.54,90.5
AWS_001,2020-01-09 20:50:00,9.34,987.52,90.3
AWS_001,2020-01-09 21:00:00,9.33,987.53,90.1
AWS_001,2020-01-09 21:10:00,9.26,987.49,90.7
AWS_001,2020-01-09 21:20:00,9.37,987.41,90.7
AWS_001,2020-01-09 21:30:00,9.57,987.29,89.9
AWS_001,2020-01-09 21:40:00,9.76,987.21,89.2
AWS_001,2020-01-09 21:50:00,9.94,987.18,88.4
AWS_001,2020-01-09 22:00:00,10.04,987.17,88.0
AWS_001,2020-01-09 22:10:00,10.1,987.16,87.7
AWS_001,2020-01-09 22:20:00,9.94,987.16,88.4
AWS_001,2020-01-09 22:30:00,9.7,987.09,89.8
AWS_001,2020-01-09 22:40:00,9.59,986.99,90.6
AWS_001,2020-01-09 22:50:00,9.66,986.95,90.4
AWS_001,2020-01-09 23:00:00,9.76,986.92,89.9
AWS_001,2020-01-09 23:10:00,9.86,986.9,88.8
AWS_001,2020-01-09 23:20:00,9.97,986.91,87.4
AWS_001,2020-01-09 23:30:00,10.03,986.88,87.1
AWS_001,2020-01-09 23:40:00,10.04,986.79,87.0
AWS_001,2020-01-09 23:50:00,10.01,986.72,87.1
AWS_001,2020-01-10 00:00:00,10.03,986.72,86.9
AWS_001,2020-01-10 00:10:00,10.08,986.68,86.2
AWS_001,2020-01-10 00:20:00,10.02,986.61,86.1
AWS_001,2020-01-10 00:30:00,10.03,986.62,85.6
AWS_001,2020-01-10 00:40:00,9.99,986.58,85.4
AWS_001,2020-01-10 00:50:00,10.03,986.5,84.4
AWS_001,2020-01-10 01:00:00,9.86,986.58,85.5
AWS_001,2020-01-10 01:10:00,9.94,986.59,84.6
AWS_001,2020-01-10 01:20:00,10.02,986.55,84.4
AWS_001,2020-01-10 01:30:00,9.94,986.44,84.6
AWS_001,2020-01-10 01:40:00,9.57,986.4,86.7
AWS_001,2020-01-10 01:50:00,9.41,986.38,87.6
AWS_001,2020-01-10 02:00:00,9.35,986.28,88.0
AWS_001,2020-01-10 02:10:00,9.47,986.24,87.2
AWS_001,2020-01-10 02:20:00,9.45,986.21,87.1
AWS_001,2020-01-10 02:30:00,9.67,986.42,84.9
AWS_001,2020-01-10 02:40:00,10.14,986.43,80.6
AWS_001,2020-01-10 02:50:00,10.32,986.3,78.5
AWS_001,2020-01-10 03:00:00,10.39,986.56,77.5
AWS_001,2020-01-10 03:10:00,10.3,986.6,77.7
AWS_001,2020-01-10 03:20:00,10.17,986.45,78.0
AWS_001,2020-01-10 03:30:00,10.12,986.37,77.5
AWS_001,2020-01-10 03:40:00,10.19,986.47,76.6
AWS_001,2020-01-10 03:50:00,10.22,986.59,75.9
AWS_001,2020-01-10 04:00:00,10.21,986.72,75.7
AWS_001,2020-01-10 04:10:00,10.14,986.89,76.4
AWS_001,2020-01-10 04:20:00,9.87,986.96,78.6
AWS_001,2020-01-10 04:30:00,9.69,987.02,79.9
AWS_001,2020-01-10 04:40:00,9.46,986.93,81.1
AWS_001,2020-01-10 04:50:00,9.27,986.99,82.1
AWS_001,2020-01-10 05:00:00,9.09,986.99,83.4
AWS_001,2020-01-10 05:10:00,8.95,987.0,84.3
AWS_001,2020-01-10 05:20:00,8.98,987.01,83.5
AWS_001,2020-01-10 05:30:00,8.97,987.1,83.3
AWS_001,2020-01-10 05:40:00,8.84,987.19,84.3
AWS_001,2020-01-10 05:50:00,8.78,987.21,84.4
AWS_001,2020-01-10 06:00:00,8.75,987.19,84.5
AWS_001,2020-01-10 06:10:00,8.82,987.31,83.3
AWS_001,2020-01-10 06:20:00,8.87,987.33,82.4
AWS_001,2020-01-10 06:30:00,8.84,987.57,82.1
AWS_001,2020-01-10 06:40:00,8.9,987.6,81.2
AWS_001,2020-01-10 06:50:00,8.93,987.72,80.7
AWS_001,2020-01-10 07:00:00,8.88,987.86,80.7
AWS_001,2020-01-10 07:10:00,8.88,987.92,80.7
AWS_001,2020-01-10 07:20:00,8.88,987.91,80.5
AWS_001,2020-01-10 07:30:00,8.84,988.02,80.7
AWS_001,2020-01-10 07:40:00,8.75,988.22,81.1
AWS_001,2020-01-10 07:50:00,8.74,988.3,81.1
AWS_001,2020-01-10 08:00:00,8.75,988.38,81.0
AWS_001,2020-01-10 08:10:00,8.91,988.58,79.7
AWS_001,2020-01-10 08:20:00,8.89,988.9,79.7
AWS_001,2020-01-10 08:30:00,8.83,989.09,80.0
AWS_001,2020-01-10 08:40:00,8.79,989.27,80.0
AWS_001,2020-01-10 08:50:00,8.76,989.28,79.7
AWS_001,2020-01-10 09:00:00,8.73,989.28,79.2
AWS_001,2020-01-10 09:10:00,8.62,989.36,79.5
AWS_001,2020-01-10 09:20:00,8.72,989.46,78.0
AWS_001,2020-01-10 09:30:00,8.76,989.67,76.9
AWS_001,2020-01-10 09:40:00,8.82,989.93,75.8
AWS_001,2020-01-10 09:50:00,8.87,990.02,75.3
AWS_001,2020-01-10 10:00:00,8.88,989.97,75.2
AWS_001,2020-01-10 10:10:00,8.94,989.99,74.7
AWS_001,2020-01-10 10:20:00,9.03,989.99,73.3
AWS_001,2020-01-10 10:30:00,9.14,990.12,72.3
AWS_001,2020-01-10 10:40:00,9.19,990.31,72.3
AWS_001,2020-01-10 10:50:00,9.27,990.39,71.6
AWS_001,2020-01-10 11:00:00,9.27,990.4,71.4
AWS_001,2020-01-10 11:10:00,9.21,990.44,72.1
AWS_001,2020-01-10 11:20:00,9.23,990.43,72.2
AWS_001,2020-01-10 11:30:00,9.27,990.42,72.9
AWS_001,2020-01-10 11:40:00,9.21,990.5,73.5
AWS_001,2020-01-10 11:50:00,9.15,990.66,74.1
AWS_001,2020-01-10 12:00:00,9.08,990.75,74.7
AWS_001,2020-01-10 12:10:00,9.01,990.71,75.3
AWS_001,2020-01-10 12:20:00,8.9,990.65,76.4
AWS_001,2020-01-10 12:30:00,8.88,990.6,76.7
AWS_001,2020-01-10 12:40:00,8.93,990.5,76.8
AWS_001,2020-01-10 12:50:00,8.94,990.45,76.8
AWS_001,2020-01-10 13:00:00,8.94,990.4,76.6
AWS_001,2020-01-10 13:10:00,9.0,990.4,76.1
AWS_001,2020-01-10 13:20:00,9.01,990.33,75.3
AWS_001,2020-01-10 13:30:00,8.98,990.36,75.5
AWS_001,2020-01-10 13:40:00,8.99,990.37,75.2
AWS_001,2020-01-10 13:50:00,9.01,990.37,74.9
AWS_001,2020-01-10 14:00:00,9.07,990.47,74.5
AWS_001,2020-01-10 14:10:00,9.1,990.53,73.9
AWS_001,2020-01-10 14:20:00,9.08,990.6,73.9
AWS_001,2020-01-10 14:30:00,9.08,990.73,73.7
AWS_001,2020-01-10 14:40:00,9.11,990.83,73.4
AWS_001,2020-01-10 14:50:00,9.14,990.86,73.1
AWS_001,2020-01-10 15:00:00,9.14,990.97,72.9
AWS_001,2020-01-10 15:10:00,9.13,991.08,73.0
AWS_001,2020-01-10 15:20:00,9.08,991.16,73.2
AWS_001,2020-01-10 15:30:00,9.07,991.28,73.4
AWS_001,2020-01-10 15:40:00,9.02,991.45,73.7
AWS_001,2020-01-10 15:50:00,8.98,991.51,73.9
AWS_001,2020-01-10 16:00:00,8.9,991.46,74.3
AWS_001,2020-01-10 16:10:00,8.88,991.37,74.6
AWS_001,2020-01-10 16:20:00,8.82,991.38,74.8
AWS_001,2020-01-10 16:30:00,8.71,991.49,75.3
AWS_001,2020-01-10 16:40:00,8.67,991.64,75.7
AWS_001,2020-01-10 16:50:00,8.67,991.77,76.1
AWS_001,2020-01-10 17:00:00,8.64,991.98,76.5
AWS_001,2020-01-10 17:10:00,8.58,992.24,77.1
AWS_001,2020-01-10 17:20:00,8.37,992.7,79.4
AWS_001,2020-01-10 17:30:00,7.67,992.8,83.1
AWS_001,2020-01-10 17:40:00,7.23,992.93,83.4
AWS_001,2020-01-10 17:50:00,6.96,993.09,85.1
AWS_001,2020-01-10 18:00:00,6.86,993.23,85.7
AWS_001,2020-01-10 18:10:00,6.78,993.31,85.5
AWS_001,2020-01-10 18:20:00,6.67,993.56,85.6
AWS_001,2020-01-10 18:30:00,6.62,993.76,85.4
AWS_001,2020-01-10 18:40:00,6.63,994.08,85.2
AWS_001,2020-01-10 18:50:00,6.73,994.33,84.4
AWS_001,2020-01-10 19:00:00,6.72,994.61,84.4
AWS_001,2020-01-10 19:10:00,6.73,994.74,85.0
AWS_001,2020-01-10 19:20:00,6.83,994.97,84.3
AWS_001,2020-01-10 19:30:00,6.85,995.08,83.7
AWS_001,2020-01-10 19:40:00,6.82,995.29,83.6
AWS_001,2020-01-10 19:50:00,6.83,995.45,83.7
AWS_001,2020-01-10 20:00:00,6.81,995.6,83.9
AWS_001,2020-01-10 20:10:00,6.78,995.83,83.6
AWS_001,2020-01-10 20:20:00,6.71,995.94,83.9
AWS_001,2020-01-10 20:30:00,6.72,996.13,83.5
AWS_001,2020-01-10 20:40:00,6.7,996.41,83.4
AWS_001,2020-01-10 20:50:00,6.28,996.6,82.3
AWS_001,2020-01-10 21:00:00,6.0,996.65,78.8
AWS_001,2020-01-10 21:10:00,5.78,996.79,78.7
AWS_001,2020-01-10 21:20:00,5.53,997.05,79.0
AWS_001,2020-01-10 21:30:00,5.37,997.17,79.8
AWS_001,2020-01-10 21:40:00,5.23,997.33,82.0
AWS_001,2020-01-10 21:50:00,5.12,997.6,82.5
AWS_001,2020-01-10 22:00:00,5.02,997.88,82.5
AWS_001,2020-01-10 22:10:00,5.0,998.2,82.4
AWS_001,2020-01-10 22:20:00,5.02,998.38,82.3
AWS_001,2020-01-10 22:30:00,5.02,998.48,81.5
AWS_001,2020-01-10 22:40:00,5.09,998.69,79.6
AWS_001,2020-01-10 22:50:00,5.06,999.03,79.9
AWS_001,2020-01-10 23:00:00,4.72,999.36,82.6
AWS_001,2020-01-10 23:10:00,4.38,999.58,84.7
